,State,FIPS,County [2],County Seat,population,total area km,total area mi,Latitude,Longitude
1856,NY,36055,Monroe,Rochester,"744,344","3,539.81","1,366.73",+43.464475°,–77.664656°
1857,NY,36057,Montgomery,Fonda,"50,219","1,062.82",410.355,+42.900891°,–74.435358°
1858,NY,36059,Nassau,Mineola,"1,339,532","1,173.87",453.234,+40.729687°,–73.589384°
1859,NY,36061,New York [10],—,"1,585,873",86.999,33.591,+40.776557°,–73.970174°
1860,NY,36063,Niagara,Lockport,"216,469","2,951.73","1,139.67",+43.456731°,–78.792143°
1861,NY,36065,Oneida,Utica,"234,878","3,257.31","1,257.66",+43.242727°,–75.434282°
1862,NY,36067,Onondaga,Syracuse,"467,026","2,086.54",805.618,+43.006530°,–76.196117°
1863,NY,36069,Ontario,Canandaigua,"107,931","1,715.94",662.526,+42.856695°,–77.303277°
1864,NY,36071,Orange,Goshen,"372,813","2,172.08",838.645,+41.402410°,–74.306252°
1865,NY,36073,Orleans,Albion,"42,883","2,117.11",817.422,+43.502287°,–78.229726°
1866,NY,36075,Oswego,Oswego,"122,109","3,398.28","1,312.08",+43.461443°,–76.209258°
1867,NY,36077,Otsego,Cooperstown,"62,259","2,630.79","1,015.75",+42.629776°,–75.028841°
1868,NY,36079,Putnam,Carmel,"99,710",637.787,246.251,+41.427904°,–73.743882°
1869,NY,36081,Queens [10],—,"2,230,722",461.555,178.207,+40.658557°,–73.837929°
1870,NY,36083,Rensselaer,Troy,"159,429","1,723.36",665.393,+42.710421°,–73.513845°
1871,NY,36085,Richmond [10],—,"468,730",264.933,102.291,+40.563855°,–74.137063°
1872,NY,36087,Rockland,New City,"311,687",516.293,199.342,+41.154785°,–74.024772°
1873,NY,36089,St. Lawrence,Canton,"111,944","7,307.49","2,821.44",+44.488113°,–75.074311°
1874,NY,36091,Saratoga,Ballston Spa,"219,607","2,185.45",843.808,+43.106135°,–73.855387°
1875,NY,36093,Schenectady,Schenectady,"154,727",542.308,209.386,+42.817542°,–74.043583°
1876,NY,36095,Schoharie,Schoharie,"32,749","1,622.18",626.327,+42.591294°,–74.438172°
1877,NY,36097,Schuyler,Watkins Glen,"18,343",886.626,342.328,+42.419776°,–76.938604°
1878,NY,36099,Seneca,"Ovid, Waterloo","35,251","1,011.23",390.439,+42.782294°,–76.827088°
1879,NY,36101,Steuben,Bath,"98,990","3,636.56","1,404.08",+42.266725°,–77.385525°
1880,NY,36103,Suffolk,Riverhead,"1,493,350","6,146.39","2,373.13",+40.943554°,–72.692218°
1881,NY,36105,Sullivan,Monticello,"77,547","2,581.50",996.723,+41.720176°,–74.764680°
1882,NY,36107,Tioga,Owego,"51,125","1,354.25",522.88,+42.178057°,–76.297450°
1883,NY,36109,Tompkins,Ithaca,"101,564","1,273.13",491.558,+42.453281°,–76.473712°
1884,NY,36111,Ulster,Kingston,"182,493","3,006.36","1,160.76",+41.947232°,–74.265447°
1885,NY,36113,Warren,Queensbury,"65,707","2,412.85",931.604,+43.555105°,–73.838139°
1886,NY,36115,Washington,Fort Edward,"63,216","2,190.84",845.888,+43.312377°,–73.439428°
1887,NY,36117,Wayne,Lyons,"93,772","3,582.09","1,383.05",+43.458758°,–77.063164°
1888,NY,36119,Westchester,White Plains,"949,113","1,294.98",499.995,+41.152770°,–73.745912°
1889,NY,36121,Wyoming,Warsaw,"42,155","1,544.38",596.287,+42.701363°,–78.228567°
1890,NY,36123,Yates,Penn Yan,"25,348",973.291,375.79,+42.638237°,–77.104324°
1891,NC,37001,Alamance,Graham,"151,131","1,125.97",434.737,+36.041974°,–79.399935°
1892,NC,37003,Alexander,Taylorsville,"37,198",682.851,263.65,+35.920951°,–81.177467°
1893,NC,37005,Alleghany,Sparta,"11,155",612.656,236.547,+36.489356°,–81.132299°
1894,NC,37007,Anson,Wadesboro,"26,948","1,391.07",537.094,+34.974996°,–80.109959°
1895,NC,37009,Ashe,Jefferson,"27,281","1,111.80",429.269,+36.436305°,–81.498770°
1896,NC,37011,Avery,Newland,"17,797",640.319,247.229,+36.072894°,–81.920363°
1897,NC,37013,Beaufort,Washington,"47,759","2,481.77",958.215,+35.482313°,–76.842014°
1898,NC,37015,Bertie,Windsor,"21,282","1,919.83",741.249,+36.061330°,–76.962367°
1899,NC,37017,Bladen,Elizabethtown,"35,190","2,297.73",887.158,+34.591949°,–78.539513°
1900,NC,37019,Brunswick,Bolivia,"107,431","2,719.03","1,049.82",+34.038708°,–78.227688°
1901,NC,37021,Buncombe,Asheville,"238,318","1,709.76",660.141,+35.609371°,–82.530426°
1902,NC,37023,Burke,Morganton,"90,912","1,334.04",515.075,+35.746182°,–81.706180°
1903,NC,37025,Cabarrus,Concord,"178,011",943.958,364.464,+35.387845°,–80.552868°
1904,NC,37027,Caldwell,Lenoir,"83,029","1,228.47",474.313,+35.957857°,–81.530076°
1905,NC,37029,Camden,Camden,"9,980",803.45,310.214,+36.342344°,–76.162488°
1906,NC,37031,Carteret,Beaufort,"66,469","3,472.20","1,340.63",+34.858313°,–76.526967°
1907,NC,37033,Caswell,Yanceyville,"23,719","1,109.17",428.252,+36.393097°,–79.332546°
1908,NC,37035,Catawba,Newton,"154,358","1,070.74",413.415,+35.663182°,–81.214151°
1909,NC,37037,Chatham,Pittsboro,"63,505","1,838.46",709.831,+35.704994°,–79.251454°
1910,NC,37039,Cherokee,Murphy,"27,444","1,208.81",466.724,+35.136233°,–84.061308°
1911,NC,37041,Chowan,Edenton,"14,793",604.239,233.298,+36.127288°,–76.602070°
1912,NC,37043,Clay,Hayesville,"10,587",571.425,220.629,+35.052997°,–83.752264°
1913,NC,37045,Cleveland,Shelby,"98,078","1,212.77",468.251,+35.334630°,–81.557115°
1914,NC,37047,Columbus,Whiteville,"58,098","2,469.92",953.64,+34.260471°,–78.636378°
1915,NC,37049,Craven,New Bern,"103,505","2,005.07",774.162,+35.118179°,–77.082541°
1916,NC,37051,Cumberland,Fayetteville,"319,431","1,705.16",658.367,+35.050192°,–78.828719°
1917,NC,37053,Currituck,Currituck,"23,547","1,363.87",526.592,+36.372174°,–75.941224°
1918,NC,37055,Dare,Manteo,"33,920","4,047.02","1,562.56",+35.606269°,–75.767536°
1919,NC,37057,Davidson,Lexington,"162,878","1,468.57",567.018,+35.795123°,–80.206525°
1920,NC,37059,Davie,Mocksville,"41,240",691.756,267.088,+35.929356°,–80.542542°
1921,NC,37061,Duplin,Kenansville,"58,505","2,128.13",821.674,+34.934403°,–77.933543°
1922,NC,37063,Durham,Durham,"267,587",771.471,297.866,+36.036589°,–78.877919°
1923,NC,37065,Edgecombe,Tarboro,"56,552","1,312.22",506.65,+35.917055°,–77.602655°
1924,NC,37067,Forsyth,Winston-Salem,"350,670","1,068.88",412.697,+36.131667°,–80.257289°
1925,NC,37069,Franklin,Louisburg,"60,619","1,280.75",494.498,+36.088241°,–78.283090°
1926,NC,37071,Gaston,Gastonia,"206,086",943.02,364.102,+35.293344°,–81.177256°
1927,NC,37073,Gates,Gatesville,"12,197",895.326,345.688,+36.442135°,–76.702355°
1928,NC,37075,Graham,Robbinsville,"8,861",781.31,301.665,+35.348111°,–83.830909°
1929,NC,37077,Granville,Oxford,"59,916","1,389.53",536.499,+36.299884°,–78.657634°
1930,NC,37079,Greene,Snow Hill,"21,362",689.971,266.4,+35.481933°,–77.681667°
1931,NC,37081,Guilford,Greensboro,"488,406","1,703.25",657.628,+36.079065°,–79.788665°
1932,NC,37083,Halifax,Halifax,"54,691","1,893.75",731.179,+36.251438°,–77.644842°
1933,NC,37085,Harnett,Lillington,"114,678","1,557.37",601.304,+35.368635°,–78.871610°
1934,NC,37087,Haywood,Waynesville,"59,036","1,436.47",554.625,+35.557097°,–82.972807°
1935,NC,37089,Henderson,Hendersonville,"106,740",971.844,375.231,+35.336424°,–82.479634°
1936,NC,37091,Hertford,Winton,"24,669",933.313,360.354,+36.363517°,–76.981616°
1937,NC,37093,Hoke,Raeford,"46,952","1,016.04",392.296,+35.017233°,–79.241964°
1938,NC,37095,Hyde,Swan Quarter,"5,810","3,688.21","1,424.03",+35.408157°,–76.153687°
1939,NC,37097,Iredell,Statesville,"159,437","1,545.97",596.902,+35.806356°,–80.874545°
1940,NC,37099,Jackson,Sylva,"40,271","1,280.87",494.545,+35.286463°,–83.130641°
1941,NC,37101,Johnston,Smithfield,"168,878","2,060.35",795.504,+35.513405°,–78.367267°
1942,NC,37103,Jones,Trenton,"10,153","1,225.62",473.215,+35.032160°,–77.356443°
1943,NC,37105,Lee,Sanford,"57,866",670.918,259.043,+35.476075°,–79.172220°
1944,NC,37107,Lenoir,Kinston,"59,495","1,043.30",402.818,+35.238062°,–77.639023°
1945,NC,37109,Lincoln,Lincolnton,"78,265",795.233,307.041,+35.487825°,–81.225176°
1946,NC,37111,McDowell,Franklin,"44,996","1,155.13",445.997,+35.682232°,–82.048029°
1947,NC,37113,Macon,Marshall,"33,922","1,345.99",519.687,+35.152959°,–83.421901°
1948,NC,37115,Madison,Williamston,"20,764","1,169.22",451.437,+35.864080°,–82.712731°
1949,NC,37117,Martin,Marion,"24,505","1,195.30",461.508,+35.841059°,–77.112867°
1950,NC,37119,Mecklenburg,Charlotte,"919,628","1,413.90",545.909,+35.246862°,–80.833832°
1951,NC,37121,Mitchell,Bakersville,"15,579",575.202,222.087,+36.013102°,–82.163554°
1952,NC,37123,Montgomery,Troy,"27,798","1,299.64",501.794,+35.338071°,–79.904196°
1953,NC,37125,Moore,Carthage,"88,247","1,828.15",705.853,+35.310163°,–79.480664°
1954,NC,37127,Nash,Nashville,"95,840","1,405.76",542.769,+35.965945°,–77.987555°
1955,NC,37129,New Hanover,Wilmington,"202,667",850.043,328.203,+34.177466°,–77.871378°
1956,NC,37131,Northampton,Jackson,"22,099","1,426.06",550.605,+36.421774°,–77.398352°
1957,NC,37133,Onslow,Jacksonville,"177,772","2,346.30",905.913,+34.763460°,–77.503297°
1958,NC,37135,Orange,Hillsborough,"133,801","1,039.69",401.428,+36.062499°,–79.119355°
1959,NC,37137,Pamlico,Bayboro,"13,144","1,467.88",566.75,+35.147462°,–76.665069°
1960,NC,37139,Pasquotank,Elizabeth City,"40,661",749.638,289.437,+36.265276°,–76.260355°
1961,NC,37141,Pender,Burgaw,"52,217","2,415.90",932.786,+34.512581°,–77.888029°
1962,NC,37143,Perquimans,Hertford,"13,453",852.018,328.966,+36.178261°,–76.404269°
1963,NC,37145,Person,Roxboro,"39,464","1,046.56",404.079,+36.386387°,–78.965471°
1964,NC,37147,Pitt,Greenville,"168,148","1,695.99",654.825,+35.591065°,–77.372404°
1965,NC,37149,Polk,Columbus,"20,510",617.803,238.535,+35.278928°,–82.167667°
1966,NC,37151,Randolph,Asheboro,"141,752","2,044.41",789.35,+35.709915°,–79.806215°
1967,NC,37153,Richmond,Rockingham,"46,639","1,242.98",479.918,+35.001957°,–79.747809°
1968,NC,37155,Robeson,Lumberton,"134,168","2,463.05",950.987,+34.639210°,–79.100881°
1969,NC,37157,Rockingham,Wentworth,"93,643","1,483.30",572.705,+36.380927°,–79.782889°
1970,NC,37159,Rowan,Salisbury,"138,428","1,356.44",523.725,+35.639218°,–80.525344°
1971,NC,37161,Rutherford,Rutherfordton,"67,810","1,465.54",565.85,+35.402747°,–81.919583°
1972,NC,37163,Sampson,Clinton,"63,431","2,451.67",946.595,+34.990575°,–78.371382°
1973,NC,37165,Scotland,Laurinburg,"36,157",829.635,320.324,+34.840023°,–79.477337°
1974,NC,37167,Stanly,Albemarle,"60,585","1,048.53",404.84,+35.310523°,–80.254355°
1975,NC,37169,Stokes,Danbury,"47,401","1,180.07",455.629,+36.404195°,–80.239271°
1976,NC,37171,Surry,Dobson,"73,673","1,389.02",536.303,+36.415416°,–80.686463°
1977,NC,37173,Swain,Bryson City,"13,981","1,400.26",540.644,+35.568849°,–83.465614°
1978,NC,37175,Transylvania,Brevard,"33,090",985.524,380.513,+35.210095°,–82.816696°
1979,NC,37177,Tyrrell,Columbia,"4,407","1,539.02",594.218,+35.870420°,–76.165345°
1980,NC,37179,Union,Monroe,"201,292","1,656.37",639.526,+34.991501°,–80.530131°
1981,NC,37181,Vance,Henderson,"45,422",698.83,269.82,+36.365481°,–78.405434°
1982,NC,37183,Wake,Raleigh,"900,993","2,220.45",857.322,+35.789846°,–78.650624°
1983,NC,37185,Warren,Warrenton,"20,972","1,149.34",443.762,+36.397979°,–78.099924°
1984,NC,37187,Washington,Plymouth,"13,228","1,097.76",423.847,+35.844589°,–76.572334°
1985,NC,37189,Watauga,Boone,"51,079",811.838,313.453,+36.235371°,–81.709919°
1986,NC,37191,Wayne,Goldsboro,"122,623","1,442.24",556.852,+35.362741°,–78.004826°
1987,NC,37193,Wilkes,Wilkesboro,"69,340","1,960.42",756.92,+36.209303°,–81.165354°
1988,NC,37195,Wilson,Wilson,"81,234",967.963,373.732,+35.704125°,–77.918982°
1989,NC,37197,Yadkin,Yadkinville,"38,406",874.136,337.506,+36.158765°,–80.665164°
1990,NC,37199,Yancey,Burnsville,"17,818",811.082,313.16,+35.889504°,–82.303980°
1991,ND,38001,Adams,Hettinger,"2,343","2,560.76",988.713,+46.096815°,–102.533198°
1992,ND,38003,Barnes,Valley City,"11,066","3,919.70","1,513.41",+46.942550°,–98.070195°
1993,ND,38005,Benson,Minnewaukan,"6,660","3,728.28","1,439.50",+48.071738°,–99.361987°
1994,ND,38007,Billings,Medora,783,"2,987.49","1,153.48",+47.009283°,–103.364924°
1995,ND,38009,Bottineau,Bottineau,"6,429","4,396.11","1,697.35",+48.794412°,–100.831257°
1996,ND,38011,Bowman,Bowman,"3,151","3,022.66","1,167.05",+46.107807°,–103.506586°
1997,ND,38013,Burke,Bowbells,"1,968","2,923.90","1,128.93",+48.786453°,–102.520087°
1998,ND,38015,Burleigh,Bismarck,"81,308","4,320.87","1,668.30",+46.971843°,–100.462001°
1999,ND,38017,Cass,Fargo,"149,778","4,578.84","1,767.90",+46.927003°,–97.252375°
2000,ND,38019,Cavalier,Langdon,"3,993","3,910.78","1,509.96",+48.768439°,–98.463790°
2001,ND,38021,Dickey,Ellendale,"5,289","2,958.11","1,142.13",+46.107756°,–98.496518°
2002,ND,38023,Divide,Crosby,"2,071","3,352.04","1,294.23",+48.818142°,–103.497653°
2003,ND,38025,Dunn,Manning,"3,536","5,392.47","2,082.04",+47.354610°,–102.612365°
2004,ND,38027,Eddy,New Rockford,"2,385","1,668.25",644.115,+47.723436°,–98.900475°
2005,ND,38029,Emmons,Linton,"3,550","4,027.49","1,555.02",+46.284255°,–100.237842°
2006,ND,38031,Foster,Carrington,"3,343","1,675.27",646.824,+47.464327°,–98.872817°
2007,ND,38033,Golden Valley,Beach,"1,680","2,596.17","1,002.39",+46.938924°,–103.844612°
2008,ND,38035,Grand Forks,Grand Forks,"66,861","3,728.30","1,439.50",+47.926003°,–97.450851°
2009,ND,38037,Grant,Carson,"2,394","4,314.71","1,665.92",+46.357827°,–101.639049°
2010,ND,38039,Griggs,Cooperstown,"2,420","1,855.58",716.444,+47.463463°,–98.232444°
2011,ND,38041,Hettinger,Mott,"2,477","2,936.48","1,133.78",+46.434939°,–102.458385°
2012,ND,38043,Kidder,Steele,"2,435","3,711.23","1,432.91",+46.935385°,–99.742727°
2013,ND,38045,LaMoure,La Moure,"4,139","2,980.79","1,150.89",+46.464195°,–98.526057°
2014,ND,38047,Logan,Napoleon,"1,990","2,619.10","1,011.24",+46.469278°,–99.504585°
2015,ND,38049,McHenry,Towner,"5,395","4,950.87","1,911.54",+48.233842°,–100.633267°
2016,ND,38051,McIntosh,Ashley,"2,809","2,576.36",994.74,+46.117034°,–99.443041°
2017,ND,38053,McKenzie,Watford City,"6,360","7,409.37","2,860.78",+47.742475°,–103.403215°
2018,ND,38055,McLean,Washburn,"8,962","6,029.54","2,328.02",+47.653055°,–101.421794°
2019,ND,38057,Mercer,Stanton,"8,424","2,881.34","1,112.49",+47.303279°,–101.820765°
2020,ND,38059,Morton,Mandan,"27,471","5,038.68","1,945.45",+46.713789°,–101.279743°
2021,ND,38061,Mountrail,Stanley,"7,673","5,028.64","1,941.57",+48.210291°,–102.364756°
2022,ND,38063,Nelson,Lakota,"3,126","2,612.82","1,008.82",+47.918667°,–98.204428°
2023,ND,38065,Oliver,Center,"1,846","1,893.77",731.189,+47.118079°,–101.331420°
2024,ND,38067,Pembina,Cavalier,"7,413","2,904.40","1,121.40",+48.766896°,–97.545405°
2025,ND,38069,Pierce,Rugby,"4,357","2,803.23","1,082.33",+48.238883°,–99.966497°
2026,ND,38071,Ramsey,Devils Lake,"11,451","3,369.35","1,300.92",+48.265551°,–98.737329°
2027,ND,38073,Ransom,Lisbon,"5,457","2,237.08",863.74,+46.449276°,–97.647554°
2028,ND,38075,Renville,Mohall,"2,470","2,312.21",892.747,+48.712782°,–101.658152°
2029,ND,38077,Richland,Wahpeton,"16,321","3,743.69","1,445.45",+46.265219°,–96.937960°
2030,ND,38079,Rolette,Rolla,"13,937","2,432.88",939.341,+48.768272°,–99.840463°
2031,ND,38081,Sargent,Forman,"3,829","2,245.26",866.899,+46.108206°,–97.630030°
2032,ND,38083,Sheridan,McClusky,"1,321","2,604.59","1,005.64",+47.581373°,–100.341499°
2033,ND,38085,Sioux,Fort Yates,"4,153","2,922.14","1,128.25",+46.109282°,–101.047525°
2034,ND,38087,Slope,Amidon,727,"3,157.61","1,219.16",+46.445834°,–103.462462°
2035,ND,38089,Stark,Dickinson,"24,199","3,471.08","1,340.19",+46.817031°,–102.662026°
2036,ND,38091,Steele,Finley,"1,975","1,853.04",715.464,+47.458288°,–97.718895°
2037,ND,38093,Stutsman,Jamestown,"21,100","5,951.56","2,297.91",+46.971103°,–98.957592°
2038,ND,38095,Towner,Cando,"2,246","2,697.42","1,041.48",+48.682183°,–99.248158°
2039,ND,38097,Traill,Hillsboro,"8,121","2,233.90",862.514,+47.446215°,–97.164754°
2040,ND,38099,Walsh,Grafton,"11,119","3,351.69","1,294.10",+48.376979°,–97.722230°
2041,ND,38101,Ward,Minot,"61,675","5,324.91","2,055.96",+48.216686°,–101.540537°
2042,ND,38103,Wells,Fessenden,"4,207","3,342.05","1,290.37",+47.580851°,–99.671502°
2043,ND,38105,Williams,Williston,"22,398","5,562.97","2,147.87",+48.345867°,–103.487400°
2044,OH,39001,Adams,West Union,"28,550","1,518.38",586.248,+38.841681°,–83.474173°
2045,OH,39003,Allen,Lima,"106,331","1,053.73",406.849,+40.771528°,–84.106546°
2046,OH,39005,Ashland,Ashland,"53,139","1,105.40",426.799,+40.843274°,–82.270121°
2047,OH,39007,Ashtabula,Jefferson,"101,497","3,542.85","1,367.90",+41.906644°,–80.745641°
2048,OH,39009,Athens,Athens,"64,757","1,316.86",508.441,+39.333848°,–82.046008°
2049,OH,39011,Auglaize,Wapakoneta,"45,949","1,040.93",401.905,+40.561309°,–84.224018°
2050,OH,39013,Belmont,St. Clairsville,"70,400","1,401.89",541.274,+40.017682°,–80.967727°
2051,OH,39015,Brown,Georgetown,"44,846","1,278.03",493.452,+38.931377°,–83.866772°
2052,OH,39017,Butler,Hamilton,"368,130","1,217.64",470.133,+39.439915°,–84.565397°
2053,OH,39019,Carroll,Carrollton,"28,836","1,033.23",398.931,+40.579884°,–81.090787°
2054,OH,39021,Champaign,Urbana,"40,097","1,113.26",429.833,+40.132759°,–83.767543°
2055,OH,39023,Clark,Springfield,"138,333","1,042.54",402.527,+39.917032°,–83.783676°
2056,OH,39025,Clermont,Batavia,"197,363","1,190.79",459.766,+39.052084°,–84.149614°
2057,OH,39027,Clinton,Wilmington,"42,040","1,067.84",412.294,+39.414041°,–83.814542°
2058,OH,39029,Columbiana,Lisbon,"107,841","1,384.84",534.688,+40.768462°,–80.777231°
2059,OH,39031,Coshocton,Coshocton,"36,901","1,469.77",567.482,+40.296720°,–81.930112°
2060,OH,39033,Crawford,Bucyrus,"43,784","1,042.98",402.697,+40.848508°,–82.924771°
2061,OH,39035,Cuyahoga,Cleveland,"1,280,122","3,226.06","1,245.59",+41.760392°,–81.724217°
2062,OH,39037,Darke,Greenville,"52,959","1,553.36",599.757,+40.132176°,–84.620438°
2063,OH,39039,Defiance,Defiance,"39,037","1,072.75",414.19,+41.321679°,–84.486433°
2064,OH,39041,Delaware,Delaware,"174,214","1,184.48",457.329,+40.278941°,–83.007462°
2065,OH,39043,Erie,Sandusky,"77,079","1,621.30",625.987,+41.554006°,–82.525897°
2066,OH,39045,Fairfield,Lancaster,"146,156","1,317.17",508.561,+39.752935°,–82.628276°
2067,OH,39047,Fayette,Washington Court House,"29,030","1,054.16",407.015,+39.553845°,–83.459327°
2068,OH,39049,Franklin,Columbus,"1,163,414","1,407.68",543.508,+39.969447°,–83.008258°
2069,OH,39051,Fulton,Wauseon,"42,698","1,054.71",407.227,+41.597264°,–84.124267°
2070,OH,39053,Gallia,Gallipolis,"30,934","1,220.39",471.196,+38.817046°,–82.301746°
2071,OH,39055,Geauga,Chardon,"93,389","1,057.48",408.293,+41.499322°,–81.173505°
2072,OH,39057,Greene,Xenia,"161,573","1,078.10",416.255,+39.687479°,–83.894894°
2073,OH,39059,Guernsey,Cambridge,"40,087","1,368.30",528.303,+40.056665°,–81.497875°
2074,OH,39061,Hamilton,Cincinnati,"802,374","1,068.71",412.631,+39.196927°,–84.544187°
2075,OH,39063,Hancock,Findlay,"74,782","1,382.17",533.659,+41.000471°,–83.666034°
2076,OH,39065,Hardin,Kenton,"32,058","1,218.97",470.648,+40.660415°,–83.664077°
2077,OH,39067,Harrison,Cadiz,"15,864","1,063.88",410.767,+40.292318°,–81.091565°
2078,OH,39069,Henry,Napoleon,"28,215","1,087.15",419.75,+41.335072°,–84.065882°
